Код_региона,ЛогинОО,Класс,Код_предмета,Year,n_students,mean_score,median_score,std_score,min_score,max_score,score_range,high_score_share,low_score_share,skewness,kurtosis,mean_raw_score,std_raw_score,location_type,settlement_size,settlement_name,is_special_school,total_students_oo,jump_to_3,share_near_3,jump_to_4,share_near_4,jump_to_5,share_near_5,max_threshold_jump,max_threshold_share,region_mean,region_std,region_group_count,z_mean_region,context_mean,context_std,context_group_count,z_mean_context,z_mean_final,flag_small_sample,flag_high_mean,flag_low_std,flag_high_min,flag_high_share,flag_threshold_jump,flag_context_extreme,risk_score,profile_type,risk_label
2,sch02126182,4,2,2019,14,0.7999999999999999,0.825,0.1592392629257711,0.5,1.0,0.5,0.6428571428571429,0.0,-0.3714845729036031,-1.1517556040468169,16.0,3.1847852585154217,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Малоказаккулово,0.0,73.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.6246782989771268,0.07987265800745758,1219,2.1950152329537307,0.5994152369144345,0.08048442669259741,540,2.4922183250640493,2.4922183250640493,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
2,sch02126375,4,2,2019,12,0.7708333333333331,0.775,0.12325166214790867,0.6,1.0,0.4,0.5,0.0,0.2836627446041992,-0.8926432653061207,15.416666666666666,2.465033242958173,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Шафраново,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.6246782989771268,0.07987265800745758,1219,1.8298506397841439,0.6137058720125949,0.06844410101424583,170,2.2957049474290567,2.2957049474290567,False,True,False,True,True,False,False,2,высокий устойчивый результат,0
3,sch03130227,4,2,2019,51,0.7392156862745098,0.75,0.1322185228822213,0.45,1.0,0.55,0.37254901960784315,0.0,0.07451384913237238,-0.9036011679494997,14.784313725490197,2.644370457644426,2. Город,4. 10–50 тыс. человек,Гусиноозёрск,0.0,490.0,0.0,0.0,0.058823529411764705,0.09803921568627451,-0.0196078431372549,0.4117647058823529,0.058823529411764705,0.4117647058823529,0.566017729042983,0.09286775143758559,423,1.8649957014188017,0.5604195259255815,0.06950672138919978,32,2.5723578493620383,2.5723578493620383,False,True,False,False,False,False,True,1,высокий устойчивый результат,0
3,sch03133025,4,2,2019,110,0.7922727272727274,0.825,0.182182022318884,0.35,1.0,0.65,0.5727272727272728,0.045454545454545456,-0.6809739264216967,-0.5144689503665627,15.845454545454546,3.64364044637768,1. Столица субъекта РФ,7. 450–680 тыс. человек,город ,0.0,1588.0,0.02727272727272727,0.02727272727272727,0.00909090909090909,0.1,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.566017729042983,0.09286775143758559,423,2.436313948893287,0.6147084475702503,0.07978866612058673,17,2.2254323619612766,2.2254323619612766,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
3,sch03133072,4,2,2019,32,0.796875,0.8,0.10748364701199899,0.6,1.0,0.4,0.53125,0.0,0.02433089461467761,-0.9417880383482826,15.9375,2.14967294023998,2. Город,6. 100–450 тыс. человек,Улан-Удэ,0.0,424.0,0.0,0.0,0.0,0.0,0.09375,0.53125,0.09375,0.53125,0.566017729042983,0.09286775143758559,423,2.485871224223311,0.604668684647215,0.0697746343218848,40,2.7546732020994558,2.7546732020994558,False,True,False,True,True,False,True,3,высокий устойчивый результат,0
3,sch03136005,4,2,2019,24,0.7729166666666666,0.8,0.12988710375638615,0.45,1.0,0.55,0.5416666666666666,0.0,-0.4943917980680778,-0.06191305195016383,15.458333333333334,2.597742075127723,1. Столица субъекта РФ,6. 100–450 тыс. человек,Улан-Удэ,0.0,206.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,0.5,0.566017729042983,0.09286775143758559,423,2.227887877340671,0.604668684647215,0.0697746343218848,40,2.411305822733357,2.411305822733357,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
5,sch05153001,4,2,2019,23,0.8108695652173913,0.85,0.13984193074848164,0.45,1.0,0.55,0.6521739130434783,0.0,-0.9391542043105151,0.12993355620647717,16.217391304347824,2.7968386149696327,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Тпиг ,0.0,274.0,0.0,0.0,0.0,0.08695652173913043,0.13043478260869565,0.30434782608695654,0.13043478260869565,0.30434782608695654,0.5929949744178625,0.11405161034985606,1278,1.9103157783672953,0.5694163491616224,0.10220614209574624,300,2.362413951889277,2.362413951889277,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
5,sch05153025,4,2,2019,14,0.8214285714285715,0.825,0.16978377605721015,0.55,1.0,0.44999999999999996,0.5,0.0,-0.29307745934236207,-1.447900383741874,16.428571428571427,3.3956755211442036,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Гапшима,0.0,158.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.35714285714285715,0.5929949744178625,0.11405161034985606,1278,2.002896726402928,0.5694163491616224,0.10220614209574624,300,2.4657248292462226,2.4657248292462226,False,True,False,True,True,False,False,2,высокий устойчивый результат,0
5,sch05153031,4,2,2019,14,0.8285714285714285,0.85,0.13978846993414945,0.45,0.95,0.49999999999999994,0.7857142857142857,0.0,-1.536930814919975,1.5326029899992513,16.571428571428573,2.7957693986829897,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",4. 10–50 тыс. человек,Акуша,0.0,140.0,0.0,0.0,-0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5929949744178625,0.11405161034985606,1278,2.0655250147799715,0.6097233434837588,0.09920006549433073,62,2.206128433455287,2.206128433455287,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
5,sch05153082,4,2,2019,16,0.7906249999999999,0.8,0.13603624287299323,0.45,0.95,0.49999999999999994,0.6875,0.0,-0.9566702066446974,0.18323737651505922,15.8125,2.7207248574598646,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Геметюбе,0.0,269.0,0.0,0.0,-0.0625,0.0625,0.1875,0.4375,0.1875,0.4375,0.5929949744178625,0.11405161034985606,1278,1.7328122327769202,0.5694163491616224,0.10220614209574624,300,2.1643381337214573,2.1643381337214573,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
5,sch05153186,4,2,2019,26,0.8192307692307692,0.8,0.11691295502746664,0.5,0.95,0.44999999999999996,0.6153846153846154,0.0,-0.6483387643515904,0.045215606903918015,16.384615384615383,2.3382591005493327,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",3. 5–10 тыс. чел,село Гуниб,0.0,295.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.2692307692307692,0.5,0.2692307692307692,0.5,0.5929949744178625,0.11405161034985606,1278,1.9836264838253745,0.5685054361832904,0.10310085164082214,103,2.4318454121110835,2.4318454121110835,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
5,sch05153247,4,2,2019,14,0.825,0.9,0.17191152209369628,0.5,1.0,0.5,0.6428571428571429,0.0,-0.7539183480944782,-0.7807340203174493,16.5,3.438230441873926,"3. Населенный пункт городского типа (рабочий поселок, поселок городского типа и пр.)",4. 10–50 тыс. человек,Белиджи,0.0,206.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.5929949744178625,0.11405161034985606,1278,2.034210870591449,0.6097233434837588,0.09920006549433073,62,2.170126153077431,2.170126153077431,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
5,sch05153519,4,2,2019,30,0.8783333333333333,0.95,0.18197222010210484,0.4,1.0,0.6,0.7666666666666667,0.03333333333333333,-1.4838827879393302,0.912825515509466,17.566666666666666,3.639444402042097,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",3. 5–10 тыс. чел,Урма,0.0,382.0,0.0,0.0,-0.1,0.1,-0.1,0.16666666666666666,0.0,0.16666666666666666,0.5929949744178625,0.11405161034985606,1278,2.501835423806718,0.5685054361832904,0.10310085164082214,103,3.00509542083519,3.00509542083519,False,True,False,False,True,False,True,2,высокий устойчивый результат,0
5,sch05153564,4,2,2019,31,0.8451612903225805,0.9,0.14275788137650847,0.5,1.0,0.5,0.7096774193548387,0.0,-0.9502147028507612,-0.2751407182832435,16.903225806451612,2.855157627530169,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Ярагказмаляр,0.0,355.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.0,0.1935483870967742,0.06451612903225806,0.1935483870967742,0.5929949744178625,0.11405161034985606,1278,2.2109842652040745,0.5694163491616224,0.10220614209574624,300,2.6979292585238315,2.6979292585238315,False,True,False,False,True,False,True,2,высокий устойчивый результат,0
5,sch05153622,4,2,2019,59,0.7762711864406779,0.8,0.10906223235250141,0.45,1.0,0.55,0.576271186440678,0.0,-0.4606167238070156,0.6121270925695423,15.525423728813559,2.181244647050028,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",3. 5–10 тыс. чел,Село Рутул Рутульского района,0.0,430.0,0.0,0.0,0.01694915254237288,0.05084745762711865,0.2711864406779661,0.576271186440678,0.2711864406779661,0.576271186440678,0.5929949744178625,0.11405161034985606,1278,1.6069585642904227,0.5685054361832904,0.10310085164082214,103,2.015170068441258,2.015170068441258,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
5,sch05153647,4,2,2019,32,0.7765625,0.8,0.12685152184246748,0.45,1.0,0.55,0.59375,0.0,-0.5589151518794567,-0.28125593257712644,15.53125,2.5370304368493493,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Хебда,0.0,422.0,0.0,0.0,0.0,0.0625,0.0,0.4375,0.0,0.4375,0.5929949744178625,0.11405161034985606,1278,1.6095127900346142,0.5694163491616224,0.10220614209574624,300,2.026748555329718,2.026748555329718,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
